"seed";"a";"b";"c";"d";"rho1";"rho2";"err1";"err2";"flipped"
48334;3000;16;0.4;1;0.925;0.923;FALSE;FALSE;"NOT-flipped"
48492;3000;16;0.4;1;0.921;0.935;FALSE;FALSE;"NOT-flipped"
48498;3000;16;0.4;1;0.932;0.926;FALSE;FALSE;"flipped"
48715;3000;16;0.4;1;0.92;0.929;FALSE;FALSE;"flipped"
48937;3000;16;0.4;1;0.927;0.918;FALSE;FALSE;"NOT-flipped"
49042;3000;16;0.4;1;0.926;0.928;FALSE;FALSE;"NOT-flipped"
49216;3000;16;0.4;1;0.937;0.926;FALSE;FALSE;"NOT-flipped"
49542;3000;16;0.4;1;0.928;0.924;FALSE;FALSE;"NOT-flipped"
49875;3000;16;0.4;1;0.923;0.929;FALSE;FALSE;"NOT-flipped"
30279;3000;16;0.4;2;0.951;0.959;FALSE;FALSE;"NOT-flipped"
30329;3000;16;0.4;2;0.963;0.937;FALSE;FALSE;"NOT-flipped"
30476;3000;16;0.4;2;0.952;0.939;FALSE;FALSE;"NOT-flipped"
30505;3000;16;0.4;2;0.965;0.959;FALSE;FALSE;"NOT-flipped"
30764;3000;16;0.4;2;0.952;0.962;FALSE;FALSE;"NOT-flipped"
31017;3000;16;0.4;2;0.966;0.96;FALSE;FALSE;"NOT-flipped"
31060;3000;16;0.4;2;0.956;0.961;FALSE;FALSE;"NOT-flipped"
31146;3000;16;0.4;2;0.965;0.95;FALSE;FALSE;"NOT-flipped"
31453;3000;16;0.4;2;0.97;0.953;FALSE;FALSE;"NOT-flipped"
31672;3000;16;0.4;2;0.945;0.959;FALSE;FALSE;"NOT-flipped"
31696;3000;16;0.4;2;0.938;0.961;FALSE;FALSE;"NOT-flipped"
31749;3000;16;0.4;2;0.955;0.949;FALSE;FALSE;"NOT-flipped"
31910;3000;16;0.4;2;0.958;0.964;FALSE;FALSE;"NOT-flipped"
32017;3000;16;0.4;2;0.962;0.954;FALSE;FALSE;"NOT-flipped"
32060;3000;16;0.4;2;0.962;0.958;FALSE;FALSE;"NOT-flipped"
32478;3000;16;0.4;2;0.962;0.958;FALSE;FALSE;"NOT-flipped"
33064;3000;16;0.4;2;0.968;0.954;FALSE;FALSE;"NOT-flipped"
33343;3000;16;0.4;2;0.957;0.959;FALSE;FALSE;"NOT-flipped"
33386;3000;16;0.4;2;0.952;0.961;FALSE;FALSE;"flipped"
33626;3000;16;0.4;2;0.961;0.948;FALSE;FALSE;"NOT-flipped"
34460;3000;16;0.4;2;0.949;0.964;FALSE;FALSE;"NOT-flipped"
34556;3000;16;0.4;2;0.962;0.965;FALSE;FALSE;"NOT-flipped"
34577;3000;16;0.4;2;0.947;0.967;FALSE;FALSE;"NOT-flipped"
34677;3000;16;0.4;2;0.963;0.956;FALSE;FALSE;"NOT-flipped"
34696;3000;16;0.4;2;0.947;0.944;FALSE;FALSE;"NOT-flipped"
34906;3000;16;0.4;2;0.948;0.959;FALSE;FALSE;"NOT-flipped"
35569;3000;16;0.4;2;0.959;0.961;FALSE;FALSE;"NOT-flipped"
35585;3000;16;0.4;2;0.964;0.959;FALSE;FALSE;"NOT-flipped"
35647;3000;16;0.4;2;0.958;0.943;FALSE;FALSE;"NOT-flipped"
35690;3000;16;0.4;2;0.946;0.961;FALSE;FALSE;"NOT-flipped"
35797;3000;16;0.4;2;0.951;0.958;FALSE;FALSE;"NOT-flipped"
35889;3000;16;0.4;2;0.967;0.96;FALSE;FALSE;"NOT-flipped"
35991;3000;16;0.4;2;0.945;0.959;FALSE;FALSE;"NOT-flipped"
36011;3000;16;0.4;2;0.957;0.946;FALSE;FALSE;"NOT-flipped"
36543;3000;16;0.4;2;0.964;0.933;FALSE;FALSE;"NOT-flipped"
36865;3000;16;0.4;2;0.961;0.936;FALSE;FALSE;"NOT-flipped"
36945;3000;16;0.4;2;0.97;0.958;FALSE;FALSE;"NOT-flipped"
36978;3000;16;0.4;2;0.971;0.95;FALSE;FALSE;"NOT-flipped"
37134;3000;16;0.4;2;0.964;0.953;FALSE;FALSE;"NOT-flipped"
37434;3000;16;0.4;2;0.966;0.957;FALSE;FALSE;"NOT-flipped"
38571;3000;16;0.4;2;0.962;0.958;FALSE;FALSE;"NOT-flipped"
38602;3000;16;0.4;2;0.955;0.951;FALSE;FALSE;"NOT-flipped"
38942;3000;16;0.4;2;0.961;0.952;FALSE;FALSE;"NOT-flipped"
38950;3000;16;0.4;2;0.944;0.964;FALSE;FALSE;"NOT-flipped"
39671;3000;16;0.4;2;0.945;0.954;FALSE;FALSE;"NOT-flipped"
39726;3000;16;0.4;2;0.962;0.934;FALSE;FALSE;"NOT-flipped"
39727;3000;16;0.4;2;0.966;0.946;FALSE;FALSE;"NOT-flipped"
39756;3000;16;0.4;2;0.966;0.951;FALSE;FALSE;"NOT-flipped"
39800;3000;16;0.4;2;0.964;0.957;FALSE;FALSE;"NOT-flipped"
39985;3000;16;0.4;2;0.951;0.959;FALSE;FALSE;"NOT-flipped"
40149;3000;16;0.4;2;0.958;0.951;FALSE;FALSE;"NOT-flipped"
40580;3000;16;0.4;2;0.964;0.963;FALSE;FALSE;"NOT-flipped"
40691;3000;16;0.4;2;0.94;0.951;FALSE;FALSE;"NOT-flipped"
40862;3000;16;0.4;2;0.949;0.966;FALSE;FALSE;"NOT-flipped"
40884;3000;16;0.4;2;0.96;0.958;FALSE;FALSE;"NOT-flipped"
40922;3000;16;0.4;2;0.942;0.957;FALSE;FALSE;"NOT-flipped"
40960;3000;16;0.4;2;0.957;0.957;FALSE;FALSE;"NOT-flipped"
41113;3000;16;0.4;2;0.965;0.964;FALSE;FALSE;"NOT-flipped"
41762;3000;16;0.4;2;0.952;0.959;FALSE;FALSE;"NOT-flipped"
42095;3000;16;0.4;2;0.972;0.947;FALSE;FALSE;"NOT-flipped"
42332;3000;16;0.4;2;0.968;0.954;FALSE;FALSE;"NOT-flipped"
42362;3000;16;0.4;2;0.961;0.961;FALSE;FALSE;"NOT-flipped"
42551;3000;16;0.4;2;0.965;0.949;FALSE;FALSE;"NOT-flipped"
42621;3000;16;0.4;2;0.96;0.953;FALSE;FALSE;"NOT-flipped"
42801;3000;16;0.4;2;0.959;0.962;FALSE;FALSE;"NOT-flipped"
43045;3000;16;0.4;2;0.958;0.961;FALSE;FALSE;"NOT-flipped"
43199;3000;16;0.4;2;0.949;0.961;FALSE;FALSE;"NOT-flipped"
43246;3000;16;0.4;2;0.95;0.96;FALSE;FALSE;"NOT-flipped"
43374;3000;16;0.4;2;0.964;0.955;FALSE;FALSE;"NOT-flipped"
43480;3000;16;0.4;2;0.964;0.937;FALSE;FALSE;"NOT-flipped"
