"seed";"a";"b";"c";"d";"e";"rho1";"rho2";"err1";"err2";"flipped"
7495;50;10;0;1;2;0.702;0.657;FALSE;FALSE;"NOT-flipped"
7849;50;10;0;1;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7936;50;10;0;1;2;0.839;0.783;FALSE;FALSE;"NOT-flipped"
8100;50;10;0;1;2;0.77;0.742;FALSE;FALSE;"NOT-flipped"
8135;50;10;0;1;2;0.815;0.788;FALSE;FALSE;"NOT-flipped"
8255;50;10;0;1;2;0.863;0.792;FALSE;FALSE;"NOT-flipped"
8550;50;10;0;1;2;0.772;0.684;FALSE;FALSE;"NOT-flipped"
8564;50;10;0;1;2;0.767;0.828;FALSE;FALSE;"NOT-flipped"
8738;50;10;0;1;2;0.823;0.839;FALSE;FALSE;"NOT-flipped"
8767;50;10;0;1;2;0.679;0.753;FALSE;FALSE;"NOT-flipped"
8927;50;10;0;1;2;0.843;0.751;FALSE;FALSE;"NOT-flipped"
9532;50;10;0;1;2;0.78;0.796;FALSE;FALSE;"NOT-flipped"
9607;50;10;0;1;2;0.742;0.821;FALSE;FALSE;"NOT-flipped"
9678;50;10;0;1;2;0.806;0.865;FALSE;FALSE;"NOT-flipped"
9970;50;10;0;1;2;0.778;0.823;FALSE;FALSE;"NOT-flipped"
10023;50;10;0;2;1;0.55;0.805;FALSE;FALSE;"NOT-flipped"
10069;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
10216;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
10244;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
10850;50;10;0;2;1;0.648;0.653;FALSE;FALSE;"NOT-flipped"
10935;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
11098;50;10;0;2;1;0.697;0.654;FALSE;FALSE;"NOT-flipped"
11471;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1150;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
11771;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
12519;50;10;0;2;1;0.645;0.679;FALSE;FALSE;"NOT-flipped"
12599;50;10;0;2;1;0.704;0.766;FALSE;FALSE;"NOT-flipped"
1273;50;10;0;2;1;0.583;0.732;FALSE;FALSE;"NOT-flipped"
12895;50;10;0;2;1;0.637;0.693;FALSE;FALSE;"NOT-flipped"
12934;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
12967;50;10;0;2;1;0.745;0.612;FALSE;FALSE;"NOT-flipped"
1298;50;10;0;2;1;0.62;0.547;FALSE;FALSE;"NOT-flipped"
13109;50;10;0;2;1;NA;NA;TRUE;FALSE;"NOT-IMP"
13110;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13213;50;10;0;2;1;0.501;0.741;FALSE;FALSE;"NOT-flipped"
13246;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13374;50;10;0;2;1;0.553;0.736;FALSE;FALSE;"NOT-flipped"
13495;50;10;0;2;1;0.791;0.659;FALSE;FALSE;"NOT-flipped"
13543;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1361;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13728;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13759;50;10;0;2;1;0.704;0.698;FALSE;FALSE;"NOT-flipped"
13810;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1395;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
14042;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
14687;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
14797;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
14800;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
14857;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
14984;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
15487;50;10;0;2;1;0.666;0.762;FALSE;FALSE;"NOT-flipped"
15732;50;10;0;2;1;0.759;0.597;FALSE;FALSE;"NOT-flipped"
15807;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
16409;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
16434;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1667;50;10;0;2;1;0.707;0.667;FALSE;FALSE;"NOT-flipped"
16924;50;10;0;2;1;0.62;0.627;FALSE;FALSE;"NOT-flipped"
17347;50;10;0;2;1;NA;NA;TRUE;FALSE;"NOT-IMP"
17718;50;10;0;2;1;0.711;0.82;FALSE;FALSE;"NOT-flipped"
17746;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
18131;50;10;0;2;1;0.685;0.65;FALSE;FALSE;"NOT-flipped"
18172;50;10;0;2;1;0.667;0.768;FALSE;FALSE;"NOT-flipped"
18267;50;10;0;2;1;0.746;0.652;FALSE;FALSE;"NOT-flipped"
18293;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
18434;50;10;0;2;1;0.716;0.633;FALSE;FALSE;"NOT-flipped"
1901;50;10;0;2;1;0.595;0.608;FALSE;FALSE;"NOT-flipped"
19019;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
19037;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
19404;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1955;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
19606;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
19637;50;10;0;2;1;0.712;0.525;FALSE;FALSE;"NOT-flipped"
19807;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2086;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2358;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2558;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2598;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2655;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2675;50;10;0;2;1;0.623;0.554;FALSE;FALSE;"NOT-flipped"
2922;50;10;0;2;1;0.613;0.613;FALSE;FALSE;"NOT-flipped"
2961;50;10;0;2;1;0.61;0.753;FALSE;FALSE;"NOT-flipped"
3416;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
3442;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
3569;50;10;0;2;1;0.661;0.615;FALSE;FALSE;"NOT-flipped"
3981;50;10;0;2;1;0.652;0.7;FALSE;FALSE;"NOT-flipped"
4156;50;10;0;2;1;0.655;0.648;FALSE;FALSE;"NOT-flipped"
4240;50;10;0;2;1;0.503;0.616;FALSE;FALSE;"NOT-flipped"
4265;50;10;0;2;1;0.585;0.574;FALSE;FALSE;"NOT-flipped"
4365;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
4414;50;10;0;2;1;NA;NA;TRUE;FALSE;"NOT-IMP"
4941;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
5788;50;10;0;2;1;0.576;0.717;FALSE;FALSE;"NOT-flipped"
6518;50;10;0;2;1;0.744;0.723;FALSE;FALSE;"NOT-flipped"
6846;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
6884;50;10;0;2;1;0.703;0.798;FALSE;FALSE;"NOT-flipped"
7029;50;10;0;2;1;0.73;0.662;FALSE;FALSE;"NOT-flipped"
7146;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7195;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7412;50;10;0;2;1;0.696;0.648;FALSE;FALSE;"NOT-flipped"
7466;50;10;0;2;1;0.691;0.576;FALSE;FALSE;"NOT-flipped"
7495;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7849;50;10;0;2;1;0.699;0.682;FALSE;FALSE;"NOT-flipped"
7936;50;10;0;2;1;0.573;0.804;FALSE;FALSE;"NOT-flipped"
8100;50;10;0;2;1;0.601;0.687;FALSE;FALSE;"NOT-flipped"
8135;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8255;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8550;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8564;50;10;0;2;1;0.767;0.621;FALSE;FALSE;"NOT-flipped"
8738;50;10;0;2;1;0.697;0.583;FALSE;FALSE;"NOT-flipped"
8767;50;10;0;2;1;NA;NA;TRUE;FALSE;"NOT-IMP"
8927;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
9532;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
9607;50;10;0;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
9678;50;10;0;2;1;0.543;0.594;FALSE;FALSE;"NOT-flipped"
9970;50;10;0;2;1;0.675;0.751;FALSE;FALSE;"NOT-flipped"
10023;50;10;0;2;2;0.843;0.839;FALSE;FALSE;"NOT-flipped"
10069;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10216;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10244;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10850;50;10;0;2;2;0.908;0.888;FALSE;FALSE;"NOT-flipped"
10935;50;10;0;2;2;0.86;0.878;FALSE;FALSE;"NOT-flipped"
11098;50;10;0;2;2;0.864;0.907;FALSE;FALSE;"NOT-flipped"
11471;50;10;0;2;2;0.832;0.841;FALSE;FALSE;"NOT-flipped"
1150;50;10;0;2;2;0.866;0.85;FALSE;FALSE;"NOT-flipped"
11771;50;10;0;2;2;0.851;0.717;FALSE;FALSE;"NOT-flipped"
12519;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
12599;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1273;50;10;0;2;2;0.895;0.865;FALSE;FALSE;"NOT-flipped"
12895;50;10;0;2;2;0.888;0.838;FALSE;FALSE;"NOT-flipped"
12934;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
12967;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1298;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13109;50;10;0;2;2;0.838;0.883;FALSE;FALSE;"NOT-flipped"
13110;50;10;0;2;2;0.862;0.853;FALSE;FALSE;"NOT-flipped"
13213;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13246;50;10;0;2;2;0.8;0.808;FALSE;FALSE;"NOT-flipped"
13374;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13495;50;10;0;2;2;0.873;0.871;FALSE;FALSE;"NOT-flipped"
13543;50;10;0;2;2;0.78;0.851;FALSE;FALSE;"NOT-flipped"
1361;50;10;0;2;2;0.851;0.866;FALSE;FALSE;"NOT-flipped"
13728;50;10;0;2;2;0.879;0.883;FALSE;FALSE;"NOT-flipped"
13759;50;10;0;2;2;0.893;0.834;FALSE;FALSE;"NOT-flipped"
13810;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1395;50;10;0;2;2;0.876;0.853;FALSE;FALSE;"NOT-flipped"
14042;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14687;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14797;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14800;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14857;50;10;0;2;2;0.877;0.848;FALSE;FALSE;"NOT-flipped"
14984;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
15487;50;10;0;2;2;0.883;0.917;FALSE;FALSE;"NOT-flipped"
15732;50;10;0;2;2;0.895;0.859;FALSE;FALSE;"NOT-flipped"
15807;50;10;0;2;2;0.782;0.82;FALSE;FALSE;"NOT-flipped"
16409;50;10;0;2;2;0.883;0.803;FALSE;FALSE;"NOT-flipped"
16434;50;10;0;2;2;0.915;0.821;FALSE;FALSE;"NOT-flipped"
1667;50;10;0;2;2;0.803;0.829;FALSE;FALSE;"NOT-flipped"
16924;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
17347;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
17718;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
17746;50;10;0;2;2;0.78;0.861;FALSE;FALSE;"NOT-flipped"
18131;50;10;0;2;2;0.857;0.844;FALSE;FALSE;"NOT-flipped"
18172;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
18267;50;10;0;2;2;0.857;0.845;FALSE;FALSE;"NOT-flipped"
18293;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
18434;50;10;0;2;2;0.864;0.689;FALSE;FALSE;"NOT-flipped"
1901;50;10;0;2;2;0.881;0.838;FALSE;FALSE;"NOT-flipped"
19019;50;10;0;2;2;0.851;0.853;FALSE;FALSE;"NOT-flipped"
19037;50;10;0;2;2;0.878;0.75;FALSE;FALSE;"NOT-flipped"
19404;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1955;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
19606;50;10;0;2;2;0.834;0.883;FALSE;FALSE;"NOT-flipped"
19637;50;10;0;2;2;0.838;0.889;FALSE;FALSE;"NOT-flipped"
19807;50;10;0;2;2;0.895;0.825;FALSE;FALSE;"NOT-flipped"
2086;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2358;50;10;0;2;2;0.831;0.84;FALSE;FALSE;"NOT-flipped"
2558;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2598;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2655;50;10;0;2;2;0.866;0.852;FALSE;FALSE;"NOT-flipped"
2675;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2922;50;10;0;2;2;0.827;0.86;FALSE;FALSE;"NOT-flipped"
2961;50;10;0;2;2;0.86;0.9;FALSE;FALSE;"NOT-flipped"
3416;50;10;0;2;2;0.907;0.836;FALSE;FALSE;"NOT-flipped"
3442;50;10;0;2;2;0.87;0.789;FALSE;FALSE;"NOT-flipped"
3569;50;10;0;2;2;0.869;0.793;FALSE;FALSE;"NOT-flipped"
3981;50;10;0;2;2;0.814;0.884;FALSE;FALSE;"NOT-flipped"
4156;50;10;0;2;2;0.858;0.777;FALSE;FALSE;"NOT-flipped"
4240;50;10;0;2;2;0.87;0.812;FALSE;FALSE;"NOT-flipped"
4265;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4365;50;10;0;2;2;0.868;0.863;FALSE;FALSE;"NOT-flipped"
4414;50;10;0;2;2;0.863;0.889;FALSE;FALSE;"NOT-flipped"
4941;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
5788;50;10;0;2;2;0.854;0.873;FALSE;FALSE;"NOT-flipped"
6518;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
6846;50;10;0;2;2;0.84;0.826;FALSE;FALSE;"NOT-flipped"
6884;50;10;0;2;2;0.912;0.817;FALSE;FALSE;"NOT-flipped"
7029;50;10;0;2;2;0.683;0.83;FALSE;FALSE;"NOT-flipped"
7146;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7195;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7412;50;10;0;2;2;0.768;0.891;FALSE;FALSE;"NOT-flipped"
7466;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7495;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7849;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7936;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8100;50;10;0;2;2;0.882;0.861;FALSE;FALSE;"NOT-flipped"
8135;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8255;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8550;50;10;0;2;2;0.826;0.88;FALSE;FALSE;"NOT-flipped"
8564;50;10;0;2;2;0.839;0.814;FALSE;FALSE;"NOT-flipped"
8738;50;10;0;2;2;0.794;0.876;FALSE;FALSE;"NOT-flipped"
8767;50;10;0;2;2;0.882;0.803;FALSE;FALSE;"NOT-flipped"
8927;50;10;0;2;2;0.826;0.798;FALSE;FALSE;"NOT-flipped"
9532;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
9607;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
9678;50;10;0;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
9970;50;10;0;2;2;0.848;0.865;FALSE;FALSE;"NOT-flipped"
10023;50;10;0;3;1;0.659;0.781;FALSE;FALSE;"NOT-flipped"
10069;50;10;0;3;1;0.712;0.624;FALSE;FALSE;"NOT-flipped"
10216;50;10;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
10244;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
10850;50;10;0;3;1;0.678;0.656;FALSE;FALSE;"NOT-flipped"
10935;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
11098;50;10;0;3;1;0.67;0.765;FALSE;FALSE;"NOT-flipped"
11471;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1150;50;10;0;3;1;0.699;0.643;FALSE;FALSE;"NOT-flipped"
11771;50;10;0;3;1;0.741;0.572;FALSE;FALSE;"NOT-flipped"
12519;50;10;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
12599;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1273;50;10;0;3;1;0.646;0.639;FALSE;FALSE;"NOT-flipped"
12895;50;10;0;3;1;0.624;0.583;FALSE;FALSE;"NOT-flipped"
12934;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
12967;50;10;0;3;1;0.486;0.588;FALSE;FALSE;"NOT-flipped"
1298;50;10;0;3;1;0.607;0.669;FALSE;FALSE;"NOT-flipped"
13109;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13110;50;10;0;3;1;0.769;0.628;FALSE;FALSE;"NOT-flipped"
13213;50;10;0;3;1;0.639;0.722;FALSE;FALSE;"NOT-flipped"
13246;50;10;0;3;1;0.564;0.746;FALSE;FALSE;"NOT-flipped"
13374;50;10;0;3;1;0.618;0.629;FALSE;FALSE;"NOT-flipped"
13495;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13543;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1361;50;10;0;3;1;0.741;0.723;FALSE;FALSE;"NOT-flipped"
13728;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13759;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13810;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1395;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
14042;50;10;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
14687;50;10;0;3;1;0.346;0.743;FALSE;FALSE;"NOT-flipped"
14797;50;10;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
14800;50;10;0;3;1;0.687;0.62;FALSE;FALSE;"NOT-flipped"
14857;50;10;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
14984;50;10;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
15487;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
15732;50;10;0;3;1;0.652;0.681;FALSE;FALSE;"NOT-flipped"
15807;50;10;0;3;1;0.665;0.679;FALSE;FALSE;"NOT-flipped"
16409;50;10;0;3;1;0.638;0.69;FALSE;FALSE;"NOT-flipped"
16434;50;10;0;3;1;0.705;0.703;FALSE;FALSE;"NOT-flipped"
1667;50;10;0;3;1;0.603;0.539;FALSE;FALSE;"NOT-flipped"
16924;50;10;0;3;1;0.629;0.607;FALSE;FALSE;"NOT-flipped"
17347;50;10;0;3;1;0.63;0.632;FALSE;FALSE;"NOT-flipped"
17718;50;10;0;3;1;0.685;0.791;FALSE;FALSE;"NOT-flipped"
17746;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
18131;50;10;0;3;1;0.668;0.522;FALSE;FALSE;"NOT-flipped"
18172;50;10;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
18267;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
18293;50;10;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
18434;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1901;50;10;0;3;1;0.621;0.659;FALSE;FALSE;"NOT-flipped"
19019;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
19037;50;10;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
19404;50;10;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
1955;50;10;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
19606;50;10;0;3;1;0.684;0.587;FALSE;FALSE;"NOT-flipped"
19637;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
19807;50;10;0;3;1;0.568;0.595;FALSE;FALSE;"NOT-flipped"
2086;50;10;0;3;1;0.773;0.744;FALSE;FALSE;"NOT-flipped"
2358;50;10;0;3;1;0.672;0.613;FALSE;FALSE;"NOT-flipped"
2558;50;10;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
2598;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2655;50;10;0;3;1;0.697;0.751;FALSE;FALSE;"NOT-flipped"
2675;50;10;0;3;1;0.637;0.762;FALSE;FALSE;"NOT-flipped"
2922;50;10;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
2961;50;10;0;3;1;0.704;0.748;FALSE;FALSE;"NOT-flipped"
3416;50;10;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
3442;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
3569;50;10;0;3;1;0.766;0.691;FALSE;FALSE;"NOT-flipped"
3981;50;10;0;3;1;0.753;0.579;FALSE;FALSE;"NOT-flipped"
4156;50;10;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
4240;50;10;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
4265;50;10;0;3;1;0.685;0.719;FALSE;FALSE;"NOT-flipped"
4365;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
4414;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
4941;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
5788;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
6518;50;10;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
6846;50;10;0;3;1;0.599;0.668;FALSE;FALSE;"NOT-flipped"
6884;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7029;50;10;0;3;1;0.722;0.674;FALSE;FALSE;"NOT-flipped"
7146;50;10;0;3;1;0.778;0.737;FALSE;FALSE;"NOT-flipped"
7195;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7412;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7466;50;10;0;3;1;0.628;0.769;FALSE;FALSE;"NOT-flipped"
7495;50;10;0;3;1;0.626;0.613;FALSE;FALSE;"NOT-flipped"
7849;50;10;0;3;1;NA;NA;TRUE;TRUE;"NOT-IMP"
7936;50;10;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
8100;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8135;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8255;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8550;50;10;0;3;1;0.684;0.605;FALSE;FALSE;"NOT-flipped"
8564;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8738;50;10;0;3;1;0.748;0.699;FALSE;FALSE;"NOT-flipped"
8767;50;10;0;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8927;50;10;0;3;1;0.75;0.711;FALSE;FALSE;"NOT-flipped"
9532;50;10;0;3;1;0.612;0.679;FALSE;FALSE;"NOT-flipped"
9607;50;10;0;3;1;0.737;0.639;FALSE;FALSE;"NOT-flipped"
9678;50;10;0;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
9970;50;10;0;3;1;0.637;0.775;FALSE;FALSE;"NOT-flipped"
10023;50;10;0;3;2;0.842;0.87;FALSE;FALSE;"NOT-flipped"
10069;50;10;0;3;2;0.878;0.863;FALSE;FALSE;"NOT-flipped"
10216;50;10;0;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10244;50;10;0;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10850;50;10;0;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10935;50;10;0;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
11098;50;10;0;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
11471;50;10;0;3;2;NA;NA;TRUE;FALSE;"NOT-IMP"
1150;50;10;0;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
11771;50;10;0;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
12519;50;10;0;3;2;0.847;0.868;FALSE;FALSE;"NOT-flipped"
12599;50;10;0;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1273;50;10;0;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
12895;50;10;0;3;2;0.856;0.846;FALSE;FALSE;"NOT-flipped"
12934;50;10;0;3;2;0.898;0.862;FALSE;FALSE;"NOT-flipped"
12967;50;10;0;3;2;0.852;0.826;FALSE;FALSE;"NOT-flipped"
1298;50;10;0;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13109;50;10;0;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13110;50;10;0;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13213;50;10;0;3;2;0.853;0.872;FALSE;FALSE;"NOT-flipped"
13246;50;10;0;3;2;NA;NA;TRUE;FALSE;"NOT-IMP"
13374;50;10;0;3;2;NA;NA;TRUE;FALSE;"NOT-IMP"
13495;50;10;0;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13543;50;10;0;3;2;0.858;0.872;FALSE;FALSE;"NOT-flipped"
1361;50;10;0;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13728;50;10;0;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13759;50;10;0;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13810;50;10;0;3;2;0.893;0.849;FALSE;FALSE;"NOT-flipped"
1395;50;10;0;3;2;NA;NA;TRUE;FALSE;"NOT-IMP"
14042;50;10;0;3;2;0.798;0.862;FALSE;FALSE;"NOT-flipped"
14687;50;10;0;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14797;50;10;0;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14800;50;10;0;3;2;0.842;0.808;FALSE;FALSE;"NOT-flipped"
