"seed";"a";"b";"c";"d";"e";"rho1";"rho2";"err1";"err2";"flipped"
19807;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2086;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2358;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2558;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2598;300;10;0.8;3;1;0.706;0.719;FALSE;FALSE;"NOT-flipped"
2655;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2675;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2922;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2961;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
3416;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
3442;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
3569;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
3981;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
4156;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
4240;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
4265;300;10;0.8;3;1;0.7;0.719;FALSE;FALSE;"NOT-flipped"
4365;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
4414;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
4941;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
5788;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
6518;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
6846;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
6884;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7029;300;10;0.8;3;1;0.692;0.721;FALSE;FALSE;"NOT-flipped"
7146;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7195;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7412;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7466;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7495;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7849;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7936;300;10;0.8;3;1;0.678;0.68;FALSE;FALSE;"NOT-flipped"
8100;300;10;0.8;3;1;NA;NA;TRUE;FALSE;"NOT-IMP"
8135;300;10;0.8;3;1;0.704;0.709;FALSE;FALSE;"NOT-flipped"
8255;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8550;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8564;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8738;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8767;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8927;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
9532;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
9607;300;10;0.8;3;1;0.656;0.673;FALSE;FALSE;"NOT-flipped"
9678;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
9970;300;10;0.8;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
10023;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10069;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10216;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10244;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10850;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10935;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
11098;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
11471;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1150;300;10;0.8;3;2;0.856;0.856;FALSE;FALSE;"NOT-flipped"
11771;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
12519;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
12599;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1273;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
12895;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
12934;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
12967;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1298;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13109;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13110;300;10;0.8;3;2;0.86;0.861;FALSE;FALSE;"NOT-flipped"
13213;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13246;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13374;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13495;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13543;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1361;300;10;0.8;3;2;0.876;0.858;FALSE;FALSE;"NOT-flipped"
13728;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13759;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13810;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1395;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14042;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14687;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14797;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14800;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14857;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14984;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
15487;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
15732;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
15807;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
16409;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
16434;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1667;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
16924;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
17347;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
17718;300;10;0.8;3;2;0.854;0.874;FALSE;FALSE;"NOT-flipped"
17746;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
18131;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
18172;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
18267;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
18293;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
18434;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1901;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
19019;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
19037;300;10;0.8;3;2;0.866;0.884;FALSE;FALSE;"NOT-flipped"
19404;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1955;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
19606;300;10;0.8;3;2;NA;NA;TRUE;FALSE;"NOT-IMP"
19637;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
19807;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2086;300;10;0.8;3;2;0.85;0.889;FALSE;FALSE;"NOT-flipped"
2358;300;10;0.8;3;2;0.834;0.847;FALSE;FALSE;"NOT-flipped"
2558;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2598;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2655;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2675;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2922;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2961;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
3416;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
3442;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
3569;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
3981;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4156;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4240;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4265;300;10;0.8;3;2;NA;NA;TRUE;FALSE;"NOT-IMP"
4365;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4414;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4941;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
5788;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
6518;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
6846;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
6884;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7029;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7146;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7195;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7412;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7466;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7495;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7849;300;10;0.8;3;2;0.853;0.859;FALSE;FALSE;"NOT-flipped"
7936;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8100;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8135;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8255;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8550;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8564;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8738;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8767;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8927;300;10;0.8;3;2;NA;NA;TRUE;FALSE;"NOT-IMP"
9532;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
9607;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
9678;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
9970;300;10;0.8;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10023;300;16;0;1;1;0.738;0.757;FALSE;FALSE;"NOT-flipped"
10069;300;16;0;1;1;0.742;0.769;FALSE;FALSE;"NOT-flipped"
10216;300;16;0;1;1;0.733;0.738;FALSE;FALSE;"NOT-flipped"
10244;300;16;0;1;1;0.764;0.774;FALSE;FALSE;"NOT-flipped"
10850;300;16;0;1;1;0.782;0.775;FALSE;FALSE;"NOT-flipped"
10935;300;16;0;1;1;0.771;0.787;FALSE;FALSE;"NOT-flipped"
11098;300;16;0;1;1;0.763;0.799;FALSE;FALSE;"NOT-flipped"
11471;300;16;0;1;1;0.759;0.727;FALSE;FALSE;"NOT-flipped"
1150;300;16;0;1;1;0.781;0.761;FALSE;FALSE;"NOT-flipped"
11771;300;16;0;1;1;0.782;0.795;FALSE;FALSE;"NOT-flipped"
12519;300;16;0;1;1;0.762;0.739;FALSE;FALSE;"NOT-flipped"
12599;300;16;0;1;1;0.78;0.779;FALSE;FALSE;"NOT-flipped"
1273;300;16;0;1;1;0.763;0.768;FALSE;FALSE;"NOT-flipped"
12895;300;16;0;1;1;0.767;0.752;FALSE;FALSE;"NOT-flipped"
12934;300;16;0;1;1;0.785;0.801;FALSE;FALSE;"NOT-flipped"
12967;300;16;0;1;1;0.756;0.733;FALSE;FALSE;"NOT-flipped"
1298;300;16;0;1;1;0.788;0.758;FALSE;FALSE;"NOT-flipped"
13109;300;16;0;1;1;0.787;0.761;FALSE;FALSE;"NOT-flipped"
13110;300;16;0;1;1;0.763;0.777;FALSE;FALSE;"NOT-flipped"
13213;300;16;0;1;1;0.775;0.734;FALSE;FALSE;"NOT-flipped"
13246;300;16;0;1;1;0.793;0.775;FALSE;FALSE;"NOT-flipped"
13374;300;16;0;1;1;0.755;0.738;FALSE;FALSE;"NOT-flipped"
13495;300;16;0;1;1;0.755;0.736;FALSE;FALSE;"NOT-flipped"
13543;300;16;0;1;1;0.776;0.797;FALSE;FALSE;"NOT-flipped"
1361;300;16;0;1;1;0.713;0.787;FALSE;FALSE;"NOT-flipped"
13728;300;16;0;1;1;0.727;0.774;FALSE;FALSE;"NOT-flipped"
13759;300;16;0;1;1;0.735;0.731;FALSE;FALSE;"NOT-flipped"
13810;300;16;0;1;1;0.746;0.746;FALSE;FALSE;"NOT-flipped"
1395;300;16;0;1;1;0.767;0.776;FALSE;FALSE;"NOT-flipped"
14042;300;16;0;1;1;0.737;0.74;FALSE;FALSE;"NOT-flipped"
14687;300;16;0;1;1;0.729;0.743;FALSE;FALSE;"NOT-flipped"
14797;300;16;0;1;1;0.78;0.813;FALSE;FALSE;"NOT-flipped"
14800;300;16;0;1;1;0.763;0.773;FALSE;FALSE;"NOT-flipped"
14857;300;16;0;1;1;0.764;0.753;FALSE;FALSE;"NOT-flipped"
14984;300;16;0;1;1;0.784;0.713;FALSE;FALSE;"NOT-flipped"
15487;300;16;0;1;1;0.758;0.789;FALSE;FALSE;"NOT-flipped"
15732;300;16;0;1;1;0.745;0.791;FALSE;FALSE;"NOT-flipped"
15807;300;16;0;1;1;0.759;0.804;FALSE;FALSE;"NOT-flipped"
16409;300;16;0;1;1;0.807;0.751;FALSE;FALSE;"NOT-flipped"
16434;300;16;0;1;1;0.758;0.768;FALSE;FALSE;"NOT-flipped"
1667;300;16;0;1;1;0.745;0.743;FALSE;FALSE;"NOT-flipped"
16924;300;16;0;1;1;0.752;0.784;FALSE;FALSE;"NOT-flipped"
17347;300;16;0;1;1;0.709;0.793;FALSE;FALSE;"NOT-flipped"
17718;300;16;0;1;1;0.807;0.704;FALSE;FALSE;"NOT-flipped"
17746;300;16;0;1;1;0.756;0.791;FALSE;FALSE;"NOT-flipped"
18131;300;16;0;1;1;0.757;0.722;FALSE;FALSE;"NOT-flipped"
18172;300;16;0;1;1;0.759;0.756;FALSE;FALSE;"NOT-flipped"
18267;300;16;0;1;1;0.754;0.719;FALSE;FALSE;"NOT-flipped"
18293;300;16;0;1;1;0.736;0.753;FALSE;FALSE;"NOT-flipped"
18434;300;16;0;1;1;0.752;0.757;FALSE;FALSE;"NOT-flipped"
1901;300;16;0;1;1;0.758;0.763;FALSE;FALSE;"NOT-flipped"
19019;300;16;0;1;1;0.725;0.767;FALSE;FALSE;"NOT-flipped"
19037;300;16;0;1;1;0.801;0.73;FALSE;FALSE;"NOT-flipped"
19404;300;16;0;1;1;0.79;0.779;FALSE;FALSE;"NOT-flipped"
1955;300;16;0;1;1;0.761;0.725;FALSE;FALSE;"NOT-flipped"
19606;300;16;0;1;1;0.796;0.796;FALSE;FALSE;"NOT-flipped"
19637;300;16;0;1;1;0.763;0.753;FALSE;FALSE;"NOT-flipped"
19807;300;16;0;1;1;0.736;0.762;FALSE;FALSE;"NOT-flipped"
2086;300;16;0;1;1;0.742;0.727;FALSE;FALSE;"NOT-flipped"
2358;300;16;0;1;1;0.759;0.767;FALSE;FALSE;"NOT-flipped"
2558;300;16;0;1;1;0.789;0.725;FALSE;FALSE;"NOT-flipped"
2598;300;16;0;1;1;0.708;0.784;FALSE;FALSE;"NOT-flipped"
2655;300;16;0;1;1;0.744;0.758;FALSE;FALSE;"NOT-flipped"
2675;300;16;0;1;1;0.774;0.77;FALSE;FALSE;"NOT-flipped"
2922;300;16;0;1;1;0.738;0.751;FALSE;FALSE;"NOT-flipped"
2961;300;16;0;1;1;0.763;0.78;FALSE;FALSE;"NOT-flipped"
3416;300;16;0;1;1;NA;NA;TRUE;TRUE;"NOT-IMP"
3442;300;16;0;1;1;0.738;0.782;FALSE;FALSE;"NOT-flipped"
3569;300;16;0;1;1;0.748;0.743;FALSE;FALSE;"NOT-flipped"
3981;300;16;0;1;1;0.797;0.731;FALSE;FALSE;"NOT-flipped"
4156;300;16;0;1;1;0.787;0.745;FALSE;FALSE;"NOT-flipped"
4240;300;16;0;1;1;0.745;0.764;FALSE;FALSE;"NOT-flipped"
4265;300;16;0;1;1;0.79;0.759;FALSE;FALSE;"NOT-flipped"
4365;300;16;0;1;1;0.807;0.771;FALSE;FALSE;"NOT-flipped"
4414;300;16;0;1;1;0.764;0.769;FALSE;FALSE;"NOT-flipped"
4941;300;16;0;1;1;0.783;0.838;FALSE;FALSE;"NOT-flipped"
5788;300;16;0;1;1;0.802;0.774;FALSE;FALSE;"NOT-flipped"
6518;300;16;0;1;1;0.787;0.747;FALSE;FALSE;"NOT-flipped"
6846;300;16;0;1;1;0.757;0.771;FALSE;FALSE;"NOT-flipped"
6884;300;16;0;1;1;0.741;0.764;FALSE;FALSE;"NOT-flipped"
7029;300;16;0;1;1;0.757;0.761;FALSE;FALSE;"NOT-flipped"
7146;300;16;0;1;1;0.769;0.729;FALSE;FALSE;"NOT-flipped"
7195;300;16;0;1;1;0.747;0.75;FALSE;FALSE;"NOT-flipped"
7412;300;16;0;1;1;0.74;0.725;FALSE;FALSE;"NOT-flipped"
7466;300;16;0;1;1;0.732;0.732;FALSE;FALSE;"NOT-flipped"
7495;300;16;0;1;1;0.769;0.781;FALSE;FALSE;"NOT-flipped"
7849;300;16;0;1;1;0.786;0.746;FALSE;FALSE;"NOT-flipped"
7936;300;16;0;1;1;0.769;0.741;FALSE;FALSE;"NOT-flipped"
8100;300;16;0;1;1;0.743;0.728;FALSE;FALSE;"NOT-flipped"
8135;300;16;0;1;1;0.736;0.774;FALSE;FALSE;"NOT-flipped"
8255;300;16;0;1;1;0.816;0.767;FALSE;FALSE;"NOT-flipped"
8550;300;16;0;1;1;0.731;0.752;FALSE;FALSE;"NOT-flipped"
8564;300;16;0;1;1;0.75;0.795;FALSE;FALSE;"NOT-flipped"
8738;300;16;0;1;1;0.761;0.747;FALSE;FALSE;"NOT-flipped"
8767;300;16;0;1;1;0.75;0.7;FALSE;FALSE;"NOT-flipped"
8927;300;16;0;1;1;0.812;0.765;FALSE;FALSE;"NOT-flipped"
9532;300;16;0;1;1;0.753;0.793;FALSE;FALSE;"NOT-flipped"
9607;300;16;0;1;1;0.784;0.759;FALSE;FALSE;"NOT-flipped"
9678;300;16;0;1;1;0.789;0.824;FALSE;FALSE;"NOT-flipped"
9970;300;16;0;1;1;0.759;0.79;FALSE;FALSE;"NOT-flipped"
10023;300;16;0;1;2;0.879;0.874;FALSE;FALSE;"NOT-flipped"
10069;300;16;0;1;2;0.858;0.877;FALSE;FALSE;"NOT-flipped"
10216;300;16;0;1;2;0.867;0.873;FALSE;FALSE;"NOT-flipped"
10244;300;16;0;1;2;0.864;0.88;FALSE;FALSE;"NOT-flipped"
10850;300;16;0;1;2;0.864;0.867;FALSE;FALSE;"NOT-flipped"
10935;300;16;0;1;2;0.875;0.879;FALSE;FALSE;"NOT-flipped"
11098;300;16;0;1;2;0.87;0.884;FALSE;FALSE;"NOT-flipped"
11471;300;16;0;1;2;0.855;0.86;FALSE;FALSE;"NOT-flipped"
1150;300;16;0;1;2;0.895;0.86;FALSE;FALSE;"NOT-flipped"
11771;300;16;0;1;2;0.872;0.862;FALSE;FALSE;"NOT-flipped"
12519;300;16;0;1;2;0.869;0.871;FALSE;FALSE;"NOT-flipped"
12599;300;16;0;1;2;0.874;0.902;FALSE;FALSE;"NOT-flipped"
1273;300;16;0;1;2;0.843;0.863;FALSE;FALSE;"NOT-flipped"
12895;300;16;0;1;2;0.891;0.861;FALSE;FALSE;"NOT-flipped"
12934;300;16;0;1;2;0.883;0.904;FALSE;FALSE;"NOT-flipped"
12967;300;16;0;1;2;0.882;0.9;FALSE;FALSE;"NOT-flipped"
1298;300;16;0;1;2;0.878;0.886;FALSE;FALSE;"NOT-flipped"
13109;300;16;0;1;2;0.891;0.86;FALSE;FALSE;"NOT-flipped"
13110;300;16;0;1;2;0.881;0.877;FALSE;FALSE;"NOT-flipped"
13213;300;16;0;1;2;0.864;0.884;FALSE;FALSE;"NOT-flipped"
13246;300;16;0;1;2;0.88;0.874;FALSE;FALSE;"NOT-flipped"
13374;300;16;0;1;2;0.894;0.862;FALSE;FALSE;"NOT-flipped"
13495;300;16;0;1;2;0.88;0.887;FALSE;FALSE;"NOT-flipped"
13543;300;16;0;1;2;0.884;0.853;FALSE;FALSE;"NOT-flipped"
1361;300;16;0;1;2;0.89;0.919;FALSE;FALSE;"NOT-flipped"
13728;300;16;0;1;2;0.881;0.884;FALSE;FALSE;"NOT-flipped"
13759;300;16;0;1;2;0.872;0.844;FALSE;FALSE;"NOT-flipped"
13810;300;16;0;1;2;0.9;0.864;FALSE;FALSE;"NOT-flipped"
1395;300;16;0;1;2;0.886;0.909;FALSE;FALSE;"NOT-flipped"
14042;300;16;0;1;2;0.865;0.893;FALSE;FALSE;"NOT-flipped"
14687;300;16;0;1;2;0.89;0.863;FALSE;FALSE;"NOT-flipped"
14797;300;16;0;1;2;0.861;0.885;FALSE;FALSE;"NOT-flipped"
14800;300;16;0;1;2;0.864;0.877;FALSE;FALSE;"NOT-flipped"
14857;300;16;0;1;2;0.881;0.874;FALSE;FALSE;"NOT-flipped"
14984;300;16;0;1;2;0.866;0.895;FALSE;FALSE;"NOT-flipped"
15487;300;16;0;1;2;0.918;0.894;FALSE;FALSE;"NOT-flipped"
15732;300;16;0;1;2;0.858;0.887;FALSE;FALSE;"NOT-flipped"
15807;300;16;0;1;2;0.877;0.837;FALSE;FALSE;"NOT-flipped"
16409;300;16;0;1;2;0.852;0.874;FALSE;FALSE;"NOT-flipped"
16434;300;16;0;1;2;0.855;0.883;FALSE;FALSE;"NOT-flipped"
1667;300;16;0;1;2;0.894;0.869;FALSE;FALSE;"NOT-flipped"
16924;300;16;0;1;2;0.885;0.869;FALSE;FALSE;"NOT-flipped"
17347;300;16;0;1;2;0.899;0.86;FALSE;FALSE;"NOT-flipped"
17718;300;16;0;1;2;0.894;0.874;FALSE;FALSE;"NOT-flipped"
17746;300;16;0;1;2;0.901;0.868;FALSE;FALSE;"NOT-flipped"
18131;300;16;0;1;2;0.859;0.86;FALSE;FALSE;"NOT-flipped"
18172;300;16;0;1;2;0.885;0.893;FALSE;FALSE;"NOT-flipped"
18267;300;16;0;1;2;0.879;0.861;FALSE;FALSE;"NOT-flipped"
18293;300;16;0;1;2;0.882;0.891;FALSE;FALSE;"NOT-flipped"
18434;300;16;0;1;2;0.884;0.864;FALSE;FALSE;"NOT-flipped"
1901;300;16;0;1;2;0.889;0.862;FALSE;FALSE;"NOT-flipped"
19019;300;16;0;1;2;0.868;0.881;FALSE;FALSE;"NOT-flipped"
19037;300;16;0;1;2;0.866;0.887;FALSE;FALSE;"NOT-flipped"
19404;300;16;0;1;2;0.877;0.868;FALSE;FALSE;"NOT-flipped"
1955;300;16;0;1;2;0.854;0.857;FALSE;FALSE;"NOT-flipped"
19606;300;16;0;1;2;0.871;0.884;FALSE;FALSE;"NOT-flipped"
19637;300;16;0;1;2;0.881;0.854;FALSE;FALSE;"NOT-flipped"
19807;300;16;0;1;2;0.9;0.89;FALSE;FALSE;"NOT-flipped"
2086;300;16;0;1;2;0.871;0.866;FALSE;FALSE;"NOT-flipped"
2358;300;16;0;1;2;0.896;0.872;FALSE;FALSE;"NOT-flipped"
2558;300;16;0;1;2;0.894;0.886;FALSE;FALSE;"NOT-flipped"
2598;300;16;0;1;2;0.886;0.885;FALSE;FALSE;"NOT-flipped"
2655;300;16;0;1;2;0.895;0.873;FALSE;FALSE;"NOT-flipped"
2675;300;16;0;1;2;0.858;0.856;FALSE;FALSE;"NOT-flipped"
2922;300;16;0;1;2;0.873;0.878;FALSE;FALSE;"NOT-flipped"
2961;300;16;0;1;2;0.891;0.872;FALSE;FALSE;"NOT-flipped"
3416;300;16;0;1;2;0.886;0.904;FALSE;FALSE;"NOT-flipped"
3442;300;16;0;1;2;0.888;0.88;FALSE;FALSE;"NOT-flipped"
3569;300;16;0;1;2;0.877;0.861;FALSE;FALSE;"NOT-flipped"
3981;300;16;0;1;2;0.856;0.859;FALSE;FALSE;"NOT-flipped"
4156;300;16;0;1;2;0.87;0.848;FALSE;FALSE;"NOT-flipped"
4240;300;16;0;1;2;0.887;0.868;FALSE;FALSE;"NOT-flipped"
4265;300;16;0;1;2;0.874;0.885;FALSE;FALSE;"NOT-flipped"
4365;300;16;0;1;2;0.883;0.879;FALSE;FALSE;"NOT-flipped"
4414;300;16;0;1;2;0.873;0.876;FALSE;FALSE;"NOT-flipped"
4941;300;16;0;1;2;0.883;0.887;FALSE;FALSE;"NOT-flipped"
5788;300;16;0;1;2;0.895;0.866;FALSE;FALSE;"NOT-flipped"
6518;300;16;0;1;2;0.876;0.846;FALSE;FALSE;"NOT-flipped"
6846;300;16;0;1;2;0.861;0.875;FALSE;FALSE;"NOT-flipped"
6884;300;16;0;1;2;0.882;0.877;FALSE;FALSE;"NOT-flipped"
7029;300;16;0;1;2;0.881;0.884;FALSE;FALSE;"NOT-flipped"
7146;300;16;0;1;2;0.895;0.888;FALSE;FALSE;"NOT-flipped"
7195;300;16;0;1;2;0.888;0.88;FALSE;FALSE;"NOT-flipped"
7412;300;16;0;1;2;0.875;0.864;FALSE;FALSE;"NOT-flipped"
7466;300;16;0;1;2;0.867;0.849;FALSE;FALSE;"NOT-flipped"
7495;300;16;0;1;2;0.876;0.884;FALSE;FALSE;"NOT-flipped"
7849;300;16;0;1;2;0.875;0.872;FALSE;FALSE;"NOT-flipped"
7936;300;16;0;1;2;0.885;0.865;FALSE;FALSE;"NOT-flipped"
8100;300;16;0;1;2;0.904;0.891;FALSE;FALSE;"NOT-flipped"
8135;300;16;0;1;2;0.837;0.866;FALSE;FALSE;"NOT-flipped"
8255;300;16;0;1;2;0.891;0.895;FALSE;FALSE;"NOT-flipped"
8550;300;16;0;1;2;0.881;0.864;FALSE;FALSE;"NOT-flipped"
8564;300;16;0;1;2;0.881;0.882;FALSE;FALSE;"NOT-flipped"
8738;300;16;0;1;2;0.841;0.85;FALSE;FALSE;"NOT-flipped"
8767;300;16;0;1;2;0.892;0.887;FALSE;FALSE;"NOT-flipped"
8927;300;16;0;1;2;0.877;0.855;FALSE;FALSE;"NOT-flipped"
